CASE #,Date of Occurance,Primary Description,Description,Beat,Ward,Year,Latitude,Longitude,Month
JD250234,6/1/2020,HOMICIDE,,923,14,2020,41.80091847,-87.69817724,6
JD226367,5/7/2020,HOMICIDE,,834,18,2020,41.74220764,-87.720027,5
JD242716,5/25/2020,HOMICIDE,,1124,27,2020,41.87924338,-87.69733244,5
JD248954,5/31/2020,HOMICIDE,,413,8,2020,41.72576855,-87.60045248,5
JD239061,5/22/2020,HOMICIDE,,623,6,2020,41.75201902,-87.61497796,5
JD250291,6/1/2020,HOMICIDE,,414,8,2020,41.75479117,-87.57116945,6
JD221508,5/1/2020,HOMICIDE,,822,14,2020,41.79831911,-87.70859271,5
JD249935,6/1/2020,HOMICIDE,,735,17,2020,41.76068356,-87.67463992,6
JD209921,4/16/2020,HOMICIDE,,1524,37,2020,41.89355192,-87.76207903,4
JD258941,6/9/2020,HOMICIDE,,324,7,2020,41.76057887,-87.58747368,6
JD259202,6/9/2020,HOMICIDE,,825,16,2020,41.78031916,-87.68236942,6
JD212644,4/19/2020,HOMICIDE,,1522,29,2020,41.87483219,-87.75634885,4
JD243805,5/26/2020,HOMICIDE,,414,8,2020,41.75802945,-87.57490253,5
JD225128,5/5/2020,HOMICIDE,,924,15,2020,41.80985927,-87.66621334,5
JD226911,5/7/2020,HOMICIDE,,124,25,2020,41.86949108,-87.64373367,5
JD255804,6/6/2020,HOMICIDE,,511,8,2020,41.71567994,-87.60382325,6
JD225569,5/6/2020,HOMICIDE,,231,20,2020,41.7935134,-87.62081496,5
JD231606,5/13/2020,HOMICIDE,,622,21,2020,41.73777072,-87.64366442,5
JD248906,5/31/2020,HOMICIDE,,924,15,2020,41.80993339,-87.66621623,5
JD260738,6/11/2020,HOMICIDE,,733,6,2020,41.76512282,-87.64956997,6
JD230569,5/12/2020,HOMICIDE,,815,23,2020,41.79420278,-87.72809078,5
JD256319,6/7/2020,HOMICIDE,,523,34,2020,41.66978272,-87.63683245,6
JD249130,5/31/2020,HOMICIDE,,624,8,2020,41.75129252,-87.60463685,5
JD256978,6/7/2020,HOMICIDE,,723,6,2020,41.77003813,-87.6431906,6
JD247826,5/30/2020,HOMICIDE,,823,17,2020,41.77905433,-87.69761211,5
JD248484,5/31/2020,HOMICIDE,,831,17,2020,41.76433692,-87.70564553,5
JD247969,5/30/2020,HOMICIDE,,1831,42,2020,41.89001183,-87.63183763,5
JD233777,5/16/2020,HOMICIDE,,1113,28,2020,41.87784806,-87.7364674,5
JD215501,4/23/2020,HOMICIDE,,533,9,2020,41.65495908,-87.60950742,4
JD214207,4/21/2020,HOMICIDE,,434,10,2020,41.70208045,-87.56200755,4
JD248746,5/31/2020,HOMICIDE,,834,18,2020,41.74127664,-87.70216568,5
JD221839,5/5/2020,HOMICIDE,,235,20,2020,41.78415776,-87.59725062,5
JD257682,6/8/2020,HOMICIDE,,412,8,2020,41.74005703,-87.5769864,6
JD213415,4/20/2020,HOMICIDE,,934,20,2020,41.79506174,-87.66097231,4
JD239937,5/22/2020,HOMICIDE,,715,16,2020,41.79165252,-87.66695588,5
JD259358,6/10/2020,HOMICIDE,,1821,27,2020,41.90715332,-87.63968057,6
JD246475,5/29/2020,HOMICIDE,,814,22,2020,41.81033719,-87.7456779,5
JD229977,5/11/2020,HOMICIDE,,913,11,2020,41.83343868,-87.6485975,5
JD251109,6/2/2020,HOMICIDE,,331,5,2020,41.76799727,-87.57456886,6
JD248008,5/31/2020,HOMICIDE,,725,17,2020,41.769952,-87.66153152,5
JD246877,5/29/2020,HOMICIDE,,734,6,2020,41.76686731,-87.65451104,5
JD239041,5/22/2020,HOMICIDE,,1523,28,2020,41.88417257,-87.75887585,5
JD262632,6/13/2020,HOMICIDE,,2534,26,2020,41.90558378,-87.73376621,6
JD245597,5/28/2020,HOMICIDE,,1732,45,2020,41.9537324,-87.72202151,5
JD226664,5/7/2020,HOMICIDE,,1131,28,2020,41.87607892,-87.73348027,5
JD253069,6/4/2020,HOMICIDE,,2233,34,2020,41.70434053,-87.63430998,6
JD248413,5/31/2020,HOMICIDE,,1235,25,2020,41.85786227,-87.6389434,5
JD310803,7/26/2020,HOMICIDE,,213,3,2020,41.81918928,-87.62710455,7
JD286197,7/5/2020,HOMICIDE,,712,16,2020,41.78235134,-87.6509269,7
JD237809,5/20/2020,HOMICIDE,,1524,37,2020,41.89396616,-87.75929863,5
JD286365,7/5/2020,HOMICIDE,,622,21,2020,41.73812407,-87.64218405,7
JD286307,7/5/2020,HOMICIDE,,1014,24,2020,41.86033005,-87.71646206,7
JD286197,7/5/2020,HOMICIDE,,712,16,2020,41.78235134,-87.6509269,7
JD286854,7/5/2020,HOMICIDE,,1822,27,2020,41.90646308,-87.65042965,7
JD265132,6/15/2020,HOMICIDE,,1125,27,2020,41.87810072,-87.68877704,6
JD264907,6/15/2020,HOMICIDE,,413,8,2020,41.728734,-87.58917198,6
JD265196,6/15/2020,HOMICIDE,,522,34,2020,41.68831767,-87.62778354,6
JD234177,5/16/2020,HOMICIDE,,632,8,2020,41.74350267,-87.60137578,5
JD265529,6/16/2020,HOMICIDE,,2422,49,2020,42.01988065,-87.67191273,6
JE121584,1/24/2021,HOMICIDE,,611,17,2020,41.74962816,-87.66584786,1
JD266423,6/16/2020,HOMICIDE,,1131,28,2020,41.87516779,-87.7334741,6
JD288756,7/6/2020,HOMICIDE,,1011,24,2020,41.86237771,-87.71705545,7
JD287599,7/6/2020,HOMICIDE,,1133,24,2020,41.86960343,-87.71963687,7
JD279158,7/6/2020,HOMICIDE,,723,6,2020,41.76979347,-87.64816403,7
JD288470,7/6/2020,HOMICIDE,,1131,24,2020,41.8747487,-87.74262445,7
JD312037,7/27/2020,HOMICIDE,,633,9,2020,41.7265912,-87.6063997,7
JD266563,6/17/2020,HOMICIDE,,825,16,2020,41.7805955,-87.68367553,6
JD311203,7/27/2020,HOMICIDE,,632,8,2020,41.73754763,-87.60484722,7
JD288916,7/7/2020,HOMICIDE,,1712,33,2020,41.96915682,-87.71827775,7
JD248259,5/31/2020,HOMICIDE,,2531,29,2020,41.90284035,-87.77417724,5
JD289163,7/7/2020,HOMICIDE,,612,17,2020,41.75330173,-87.66189941,7
JD289040,7/7/2020,HOMICIDE,,533,9,2020,41.65485777,-87.59487517,7
JD289242,7/7/2020,HOMICIDE,,213,3,2020,41.81757652,-87.61837286,7
JD268199,6/18/2020,HOMICIDE,,312,20,2020,41.77581543,-87.61551536,6
JD267578,6/18/2020,HOMICIDE,,632,9,2020,41.73391985,-87.61930505,6
JD268307,6/18/2020,HOMICIDE,,1132,28,2020,41.87710797,-87.72408888,6
JD339269,8/20/2020,HOMICIDE,,832,16,2020,41.77199641,-87.68007439,8
JD339602,8/20/2020,HOMICIDE,,1523,37,2020,41.89117311,-87.75832098,8
JD279940,6/29/2020,HOMICIDE,,1611,39,2020,41.99233654,-87.78247694,6
JD312455,7/28/2020,HOMICIDE,,1131,24,2020,41.8695655,-87.74329265,7
JD268744,6/19/2020,HOMICIDE,,624,8,2020,41.75131709,-87.60245606,6
JD269712,6/19/2020,HOMICIDE,,1132,28,2020,41.8743704,-87.72431316,6
JD269005,6/19/2020,HOMICIDE,,631,8,2020,41.74672296,-87.60632289,6
JD268650,6/19/2020,HOMICIDE,,312,20,2020,41.77901304,-87.61559702,6
JD289973,7/8/2020,HOMICIDE,,821,14,2020,41.8195316,-87.70442078,7
JD270626,6/20/2020,HOMICIDE,,414,7,2020,41.75100643,-87.5698766,6
JD270696,6/20/2020,HOMICIDE,,1511,29,2020,41.89202006,-87.76528432,6
JD270774,6/20/2020,HOMICIDE,,1531,37,2020,41.89912238,-87.75325047,6
JD270626,6/20/2020,HOMICIDE,,414,7,2020,41.75100643,-87.5698766,6
JD270705,6/20/2020,HOMICIDE,,1434,1,2020,41.91625151,-87.68737923,6
JD312466,7/28/2020,HOMICIDE,,1131,28,2020,41.87418932,-87.73845848,7
JD372631,9/19/2020,HOMICIDE,,1011,24,2020,41.86566988,-87.72149911,9
JD271562,6/21/2020,HOMICIDE,,824,15,2020,41.79312921,-87.69256644,6
JD270982,6/21/2020,HOMICIDE,,1423,26,2020,41.9047891,-87.69281403,6
JD331615,8/14/2020,HOMICIDE,,2234,34,2020,41.69682717,-87.6490013,8
JD291374,7/10/2020,HOMICIDE,,2022,48,2020,41.98599984,-87.65526673,7
JD290772,7/9/2020,HOMICIDE,,1131,24,2020,41.87196963,-87.74493012,7
JD292038,7/9/2020,HOMICIDE,,2534,35,2020,41.91398765,-87.73133986,7
JD314196,7/29/2020,HOMICIDE,,414,8,2020,41.74752854,-87.57347239,7
JD292434,7/10/2020,HOMICIDE,,2534,37,2020,41.9044641,-87.72696604,7
JD292901,7/10/2020,HOMICIDE,,431,10,2020,41.71671257,-87.56110372,7
JD293053,7/10/2020,HOMICIDE,,912,12,2020,41.8314395,-87.66797807,7
JD292133,7/10/2020,HOMICIDE,,531,9,2020,41.69237889,-87.62104615,7
JD372683,9/20/2020,HOMICIDE,,832,17,2020,41.76930176,-87.68205192,9
JD271657,6/21/2020,HOMICIDE,,2413,50,2020,41.99476254,-87.70804366,6
JD294263,7/11/2020,HOMICIDE,,734,6,2020,41.76812676,-87.65541052,7
JD293411,7/11/2020,HOMICIDE,,1522,29,2020,41.87384486,-87.76306233,7
JD293383,7/11/2020,HOMICIDE,,322,6,2020,41.76631046,-87.61527676,7
JD293401,7/11/2020,HOMICIDE,,1215,27,2020,41.88834728,-87.66706101,7
JD278448,6/28/2020,HOMICIDE,,1413,35,2020,41.91913821,-87.7147496,6
JD291694,7/9/2020,HOMICIDE,,1522,29,2020,41.87457491,-87.75484574,7
JD340917,8/22/2020,HOMICIDE,,424,10,2020,41.74051428,-87.54538536,8
JD373401,9/20/2020,HOMICIDE,,832,17,2020,41.76827015,-87.68744361,9
JD295318,7/12/2020,HOMICIDE,,723,6,2020,41.77340285,-87.64368243,7
JD294463,7/12/2020,HOMICIDE,,1112,27,2020,41.90164437,-87.71895914,7
JD295381,7/12/2020,HOMICIDE,,735,17,2020,41.76535633,-87.67354745,7
JD341021,8/22/2020,HOMICIDE,,1024,22,2020,41.84559224,-87.71116453,8
JD295766,7/13/2020,HOMICIDE,,225,3,2020,41.79429168,-87.62596607,7
JD286109,7/13/2020,HOMICIDE,,1031,22,2020,41.84003311,-87.72929951,7
JD296544,7/13/2020,HOMICIDE,,621,17,2020,41.74828207,-87.6342366,7
JD295423,7/13/2020,HOMICIDE,,1021,24,2020,41.86025326,-87.710369,7
JD295463,7/13/2020,HOMICIDE,,321,20,2020,41.77233984,-87.6118002,7
JD316691,7/31/2020,HOMICIDE,,1823,27,2020,41.8988467,-87.64198539,7
JD297074,7/14/2020,HOMICIDE,,732,6,2020,41.75937078,-87.63451943,7
JD297681,7/14/2020,HOMICIDE,,1024,22,2020,41.84624731,-87.71152153,7
JD373100,9/20/2020,HOMICIDE,,411,8,2020,41.7511008,-87.58505475,9
JD317039,8/1/2020,HOMICIDE,,1113,28,2020,41.8831984,-87.73946192,8
JD316965,8/1/2020,HOMICIDE,,231,3,2020,41.79384166,-87.62020258,8
JD316976,8/1/2020,HOMICIDE,,1532,28,2020,41.88359069,-87.74906501,8
JD298408,7/15/2020,HOMICIDE,,734,6,2020,41.76796099,-87.65661828,7
JD298408,7/15/2020,HOMICIDE,,734,6,2020,41.76796099,-87.65661828,7
JD314196,8/1/2020,HOMICIDE,,414,8,2020,41.74752854,-87.57347239,8
JD352390,9/1/2020,HOMICIDE,,724,17,2020,41.77136065,-87.65792792,9
JD342092,8/23/2020,HOMICIDE,,1012,24,2020,41.85572706,-87.72608315,8
JD299547,7/16/2020,HOMICIDE,,1021,24,2020,41.86012923,-87.71280405,7
JD298927,7/16/2020,HOMICIDE,,733,6,2020,41.76810654,-87.64692098,7
JD294602,7/12/2020,HOMICIDE,,331,5,2020,41.76477897,-87.67623652,7
JD289973,7/16/2020,HOMICIDE,,821,14,2020,41.8195316,-87.70442078,7
JD281735,7/16/2020,HOMICIDE,,324,5,2020,41.76376931,-87.59579393,7
JD299850,7/16/2020,HOMICIDE,,723,16,2020,41.77865895,-87.64839964,7
JD318379,8/2/2020,HOMICIDE,,723,16,2020,41.77712665,-87.64593758,8
JD318144,8/2/2020,HOMICIDE,,1013,22,2020,41.84895379,-87.73226195,8
JD318144,8/2/2020,HOMICIDE,,1013,22,2020,41.84895379,-87.73226195,8
JD301145,7/17/2020,HOMICIDE,,631,8,2020,41.74845823,-87.60515996,7
JD301071,7/17/2020,HOMICIDE,,631,8,2020,41.74494286,-87.60257966,7
JD300678,7/17/2020,HOMICIDE,,612,17,2020,41.75319968,-87.65017296,7
JD374035,9/21/2020,HOMICIDE,,1712,39,2020,41.9725989,-87.71435026,9
JD373241,9/21/2020,HOMICIDE,,1011,24,2020,41.866182,-87.72439822,9
JD374011,9/21/2020,HOMICIDE,,1632,36,2020,41.93916856,-87.78730491,9
JD301185,7/18/2020,HOMICIDE,,1532,37,2020,41.88865906,-87.74901516,7
JD301307,7/18/2020,HOMICIDE,,1012,24,2020,41.85807115,-87.72981991,7
JD249292,6/3/2020,HOMICIDE,,722,20,2020,41.77809913,-87.63382853,6
JD301311,7/18/2020,HOMICIDE,,1034,12,2020,41.84831217,-87.69177748,7
JD375339,9/22/2020,HOMICIDE,,1223,27,2020,41.88320862,-87.6864893,9
JD375079,9/22/2020,HOMICIDE,,1134,24,2020,41.87334879,-87.70833991,9
JD320760,8/4/2020,HOMICIDE,,1824,42,2020,41.90077769,-87.62650376,8
JD316246,8/2/2020,HOMICIDE,,2413,40,2020,41.99427711,-87.67904594,8
JD264011,6/14/2020,HOMICIDE,,1531,37,2020,41.89813968,-87.74833002,6
JD286253,7/5/2020,HOMICIDE,,533,9,2020,41.65583055,-87.59592892,7
JD321726,8/6/2020,HOMICIDE,,324,7,2020,41.76185777,-87.58621632,8
JE108294,1/9/2021,HOMICIDE,,1124,28,2020,41.87782629,-87.7011176,1
JD346411,8/26/2020,HOMICIDE,,835,18,2020,41.76052135,-87.68180717,8
JD323434,8/7/2020,HOMICIDE,,712,16,2020,41.78608714,-87.64737823,8
JD323459,8/7/2020,HOMICIDE,,524,34,2020,41.68423141,-87.65793933,8
JD323387,8/7/2020,HOMICIDE,,2411,50,2020,42.01457317,-87.69022331,8
JD288522,7/6/2020,HOMICIDE,,421,7,2020,41.7584863,-87.56272523,7
JD291267,7/9/2020,HOMICIDE,,114,4,2020,41.86804329,-87.62409991,7
JD275718,6/25/2020,HOMICIDE,,1121,27,2020,41.89913512,-87.71315385,6
JD324706,8/8/2020,HOMICIDE,,724,16,2020,41.77775125,-87.6573146,8
JD376465,9/23/2020,HOMICIDE,,1431,32,2020,41.92833785,-87.69143195,9
JD346950,8/27/2020,HOMICIDE,,313,20,2020,41.78331579,-87.60725162,8
JD376749,9/23/2020,HOMICIDE,,1011,24,2020,41.8652019,-87.73371045,9
JD374810,9/23/2020,HOMICIDE,,631,6,2020,41.74463544,-87.61959675,9
JD255377,6/23/2020,HOMICIDE,,423,10,2020,41.74022115,-87.55512445,6
JD347561,8/27/2020,HOMICIDE,,1114,28,2020,41.88255688,-87.73062878,8
JD347500,8/27/2020,HOMICIDE,,614,21,2020,41.74582972,-87.65967967,8
JD325772,8/9/2020,HOMICIDE,,832,17,2020,41.77125945,-87.68709103,8
JD326228,8/9/2020,HOMICIDE,,631,8,2020,41.74764368,-87.60350914,8
JD326763,8/10/2020,HOMICIDE,,624,8,2020,41.75455026,-87.60165341,8
JD327802,8/10/2020,HOMICIDE,,1834,42,2020,41.89007139,-87.62767218,8
JD342028,8/28/2020,HOMICIDE,,1232,25,2020,41.86346138,-87.65237424,8
JD348563,8/28/2020,HOMICIDE,,1722,39,2020,41.96554112,-87.7345906,8
JD348586,8/28/2020,HOMICIDE,,933,20,2020,41.80336132,-87.64857674,8
JD347761,8/28/2020,HOMICIDE,,422,7,2020,41.74936618,-87.5552742,8
JD331450,8/26/2020,HOMICIDE,,533,9,2020,41.65520855,-87.60512081,8
JD328873,8/11/2020,HOMICIDE,,1524,37,2020,41.89294506,-87.76255456,8
JD347659,8/28/2020,HOMICIDE,,2233,34,2020,41.7041647,-87.63789704,8
JD377114,9/24/2020,HOMICIDE,,411,8,2020,41.75241946,-87.58442741,9
JB479063,5/25/2020,HOMICIDE,,1112,27,2020,41.89978,-87.72133522,5
JD348693,8/29/2020,HOMICIDE,,632,8,2020,41.73392659,-87.60377802,8
JD314167,7/29/2020,HOMICIDE,,312,20,2020,41.77783829,-87.61556613,7
JD349813,8/29/2020,HOMICIDE,,713,16,2020,41.78069318,-87.65453023,8
JD349510,8/29/2020,HOMICIDE,,711,20,2020,41.79185939,-87.64388067,8
JD331600,8/13/2020,HOMICIDE,,414,8,2020,41.75812003,-87.57490513,8
JD327976,8/13/2020,HOMICIDE,,632,9,2020,41.73381005,-87.61139625,8
JD378424,9/25/2020,HOMICIDE,,935,3,2020,41.7994152,-87.63312366,9
JD379435,9/25/2020,HOMICIDE,,633,9,2020,41.72324334,-87.61296882,9
JD331656,8/14/2020,HOMICIDE,,424,10,2020,41.73483077,-87.54577725,8
JD332674,8/14/2020,HOMICIDE,,524,34,2020,41.68196159,-87.64448766,8
JD332850,8/14/2020,HOMICIDE,,2234,34,2020,41.6931621,-87.65107591,8
JD234384,5/16/2020,HOMICIDE,,1533,28,2020,41.88004036,-87.75354059,5
JD378371,9/25/2020,HOMICIDE,,612,17,2020,41.75037419,-87.66200687,9
JD350187,8/30/2020,HOMICIDE,,2222,21,2020,41.73594895,-87.65248451,8
JD285240,7/4/2020,HOMICIDE,,723,6,2020,41.77297208,-87.64461087,7
JD350149,8/30/2020,HOMICIDE,,712,16,2020,41.79389166,-87.64825948,8
JD350546,8/30/2020,HOMICIDE,,2212,19,2020,41.68242634,-87.68086401,8
JD350096,8/30/2020,HOMICIDE,,423,10,2020,41.74144249,-87.55150417,8
JD379647,9/26/2020,HOMICIDE,,332,5,2020,41.76718729,-87.58792132,9
JD368438,9/15/2020,HOMICIDE,,334,7,2020,41.76013186,-87.55808734,9
JD352238,8/31/2020,HOMICIDE,,1133,24,2020,41.87086201,-87.71433043,8
JD344906,8/26/2020,HOMICIDE,,911,25,2020,41.83353294,-87.68518068,8
JD346389,8/26/2020,HOMICIDE,,732,6,2020,41.75984603,-87.63776533,8
JD351607,8/31/2020,HOMICIDE,,1022,24,2020,41.85632378,-87.70538558,8
JD379783,9/26/2020,HOMICIDE,,1123,28,2020,41.88640131,-87.70749291,9
JD381366,9/27/2020,HOMICIDE,,713,16,2020,41.78250194,-87.66064156,9
JD380448,9/27/2020,HOMICIDE,,532,9,2020,41.68209083,-87.61670442,9
JD380550,9/27/2020,HOMICIDE,,1921,47,2020,41.94345324,-87.69393056,9
JD354086,9/2/2020,HOMICIDE,,524,34,2020,41.68251802,-87.65545323,9
JD381573,9/27/2020,HOMICIDE,,1121,27,2020,41.89239576,-87.70768047,9
JD391209,10/7/2020,HOMICIDE,,332,5,2020,41.77238748,-87.59000202,10
JD355518,9/3/2020,HOMICIDE,,1113,28,2020,41.87694907,-87.73668506,9
JD355587,9/3/2020,HOMICIDE,,911,12,2020,41.82347683,-87.70573598,9
JD355563,9/3/2020,HOMICIDE,,414,8,2020,41.75804591,-87.57490234,9
JD354690,9/3/2020,HOMICIDE,,621,17,2020,41.75210029,-87.64163834,9
JD382095,9/28/2020,HOMICIDE,,331,5,2020,41.76753747,-87.57144014,9
JD381639,9/28/2020,HOMICIDE,,324,8,2020,41.76237653,-87.59046212,9
JD356825,9/4/2020,HOMICIDE,,431,7,2020,41.7142792,-87.57316458,9
JD355654,9/4/2020,HOMICIDE,,2024,48,2020,41.97525425,-87.65677819,9
JD355701,9/4/2020,HOMICIDE,,1524,37,2020,41.89924589,-87.75816408,9
JD383122,9/29/2020,HOMICIDE,,1122,37,2020,41.8890586,-87.72346485,9
JD382768,9/29/2020,HOMICIDE,,1115,28,2020,41.87886004,-87.72639663,9
JD358322,9/6/2020,HOMICIDE,,1424,1,2020,41.9067971,-87.67186166,9
JD358313,9/6/2020,HOMICIDE,,421,7,2020,41.75415359,-87.5534499,9
JD384100,9/30/2020,HOMICIDE,,715,15,2020,41.7916254,-87.66938007,9
JD359491,9/7/2020,HOMICIDE,,422,7,2020,41.74907247,-87.55770005,9
JD359869,9/7/2020,HOMICIDE,,412,8,2020,41.74222185,-87.58068018,9
JD359870,9/7/2020,HOMICIDE,,2535,26,2020,41.90394409,-87.71948077,9
JD359834,9/7/2020,HOMICIDE,,935,11,2020,41.80867723,-87.64311349,9
JD384035,9/30/2020,HOMICIDE,,1523,37,2020,41.88480416,-87.76502508,9
JD360370,9/8/2020,HOMICIDE,,612,17,2020,41.75153963,-87.66185547,9
JD360603,9/8/2020,HOMICIDE,,725,17,2020,41.76978405,-87.65909552,9
JD254045,6/4/2020,HOMICIDE,,424,10,2020,41.73014941,-87.54503945,6
JD384825,10/1/2020,HOMICIDE,,734,17,2020,41.76136031,-87.65790818,10
JD385787,10/1/2020,HOMICIDE,,1122,28,2020,41.87751917,-87.7255611,10
JD219023,4/29/2020,HOMICIDE,,2033,46,2020,41.97087516,-87.66109388,4
JD348734,8/28/2020,HOMICIDE,,1112,37,2020,41.89765683,-87.72615257,8
JD363157,9/10/2020,HOMICIDE,,2534,37,2020,41.90372293,-87.7337175,9
JD386487,10/2/2020,HOMICIDE,,1115,28,2020,41.88071393,-87.72668387,10
JD381362,9/27/2020,HOMICIDE,,722,20,2020,41.77809913,-87.63382853,9
JD299451,7/16/2020,HOMICIDE,,825,16,2020,41.77923493,-87.68524012,7
JD386650,10/2/2020,HOMICIDE,,832,16,2020,41.77320043,-87.68091269,10
JD388620,10/4/2020,HOMICIDE,,522,34,2020,41.68812018,-87.63138461,10
JD388899,10/4/2020,HOMICIDE,,1011,24,2020,41.86628662,-87.71572561,10
JD389959,10/5/2020,HOMICIDE,,411,5,2020,41.75671411,-87.5860854,10
JD389598,10/5/2020,HOMICIDE,,1712,33,2020,41.96925237,-87.71461065,10
JD390608,10/6/2020,HOMICIDE,,411,8,2020,41.75099224,-87.58946833,10
JD392220,10/7/2020,HOMICIDE,,432,10,2020,41.70638882,-87.53347531,10
JD215088,4/23/2020,HOMICIDE,,2232,34,2020,41.70519993,-87.63483168,4
JD454798,12/10/2020,HOMICIDE,,633,9,2020,41.73290637,-87.61083117,12
JE108028,1/9/2021,HOMICIDE,,2223,21,2020,41.72449426,-87.64329723,1
JD464968,12/21/2020,HOMICIDE,,1211,1,2020,41.90025391,-87.69054153,12
JD464945,12/21/2020,HOMICIDE,,932,16,2020,41.79495715,-87.66704267,12
JD334802,8/16/2020,HOMICIDE,,922,15,2020,41.81362639,-87.70100835,8
JE100022,1/3/2021,HOMICIDE,,424,10,2020,41.73666038,-87.54445421,1
JE121591,1/24/2021,HOMICIDE,,2232,34,2020,41.70502034,-87.65107507,1
JD264071,6/14/2020,HOMICIDE,,1523,37,2020,41.88634491,-87.76030334,6
JD466325,12/22/2020,HOMICIDE,,1112,27,2020,41.89459145,-87.71994497,12
JD272033,6/22/2020,HOMICIDE,,1133,24,2020,41.87351066,-87.72055414,6
JD241150,5/24/2020,HOMICIDE,,1121,27,2020,41.90003827,-87.7152462,5
JD282810,7/1/2020,HOMICIDE,,434,7,2020,41.70221941,-87.56513685,7
JD464149,12/24/2020,HOMICIDE,,1133,24,2020,41.87227724,-87.72031992,12
JD468564,12/24/2020,HOMICIDE,,1121,27,2020,41.89182653,-87.7130299,12
JD438344,11/22/2020,HOMICIDE,,511,8,2020,41.71083719,-87.6039769,11
JD468434,12/24/2020,HOMICIDE,,413,7,2020,41.7252669,-87.56688814,12
JD469460,12/25/2020,HOMICIDE,,822,14,2020,41.79893588,-87.70795958,12
JD469257,12/25/2020,HOMICIDE,,324,8,2020,41.76183276,-87.59209946,12
JE122490,1/25/2021,HOMICIDE,,1732,45,2020,41.95361021,-87.73161785,1
JD469828,12/26/2020,HOMICIDE,,711,20,2020,41.79346135,-87.645136,12
JD469441,12/26/2020,HOMICIDE,,631,8,2020,41.74582748,-87.60229846,12
JD470337,12/26/2020,HOMICIDE,,731,6,2020,41.75911002,-87.63451126,12
JD397578,10/12/2020,HOMICIDE,,1422,26,2020,41.90733832,-87.7102384,10
JE109540,1/11/2021,HOMICIDE,,921,12,2020,41.82055025,-87.69952412,1
JD470467,12/27/2020,HOMICIDE,,412,7,2020,41.74379351,-87.57098073,12
JD395656,10/11/2020,HOMICIDE,,821,14,2020,41.80663257,-87.71639792,10
JD470565,12/27/2020,HOMICIDE,,814,14,2020,41.79781946,-87.74870051,12
JD471236,12/28/2020,HOMICIDE,,1624,38,2020,41.95454407,-87.75965607,12
JD471211,12/28/2020,HOMICIDE,,1034,25,2020,41.85004036,-87.67086846,12
JD472075,12/28/2020,HOMICIDE,,622,21,2020,41.74229207,-87.641172,12
JE110271,1/12/2021,HOMICIDE,,623,17,2020,41.75021523,-87.63307591,1
JD472972,12/29/2020,HOMICIDE,,1524,37,2020,41.89486099,-87.76430419,12
JD474021,12/30/2020,HOMICIDE,,322,20,2020,41.77340533,-87.62514347,12
JD473196,12/30/2020,HOMICIDE,,912,12,2020,41.83101726,-87.67662727,12
JD452853,12/8/2020,HOMICIDE,,1135,28,2020,41.87380519,-87.69452975,12
JD421565,11/5/2020,HOMICIDE,,1232,25,2020,41.86667243,-87.65103318,11
JE111602,1/13/2021,HOMICIDE,,532,9,2020,41.67737173,-87.6226356,1
JD358095,9/6/2020,HOMICIDE,,1223,27,2020,41.88453336,-87.68005667,9
JD379909,9/26/2020,HOMICIDE,,1532,28,2020,41.88482871,-87.75401143,9
JD474113,12/31/2020,HOMICIDE,,1511,29,2020,41.89563755,-87.77378462,12
JE100162,1/1/2021,HOMICIDE,,224,3,2020,41.80889068,-87.61657676,1
JE100715,1/1/2021,HOMICIDE,,1532,28,2020,41.88572077,-87.74701843,1
JE101671,1/2/2021,HOMICIDE,,1022,24,2020,41.85821397,-87.70477241,1
JE124799,1/27/2021,HOMICIDE,,212,4,2020,41.83053093,-87.61027746,1
JD302372,7/19/2020,HOMICIDE,,1834,42,2020,41.88852326,-87.62716404,7
JE102438,1/3/2021,HOMICIDE,,332,5,2020,41.77106249,-87.58627081,1
JE103492,1/4/2021,HOMICIDE,,711,3,2020,41.79173546,-87.63292121,1
JC461838,11/9/2020,HOMICIDE,,414,8,2020,41.75812003,-87.57490513,11
JE103451,1/4/2021,HOMICIDE,,1133,24,2020,41.87083116,-87.71624728,1
JE103396,1/4/2021,HOMICIDE,,623,6,2020,41.75186238,-87.61978788,1
HM142391,1/25/2006,HOMICIDE,,1724,33,2006,41.95821778,-87.70448549,1
HM144885,1/25/2006,HOMICIDE,,933,20,2006,41.80633855,-87.66247562,1
HM148910,1/27/2006,HOMICIDE,,311,20,2006,41.78137496,-87.61720958,1
HM148888,1/27/2006,HOMICIDE,,913,12,2006,41.83027676,-87.68540433,1
HM150929,1/29/2006,HOMICIDE,,134,2,2006,41.85385329,-87.62551938,1
HM152686,1/30/2006,HOMICIDE,,711,3,2006,41.79325767,-87.63412946,1
HM154020,1/30/2006,HOMICIDE,,1111,37,2006,41.90207424,-87.73120933,1
HM154020,1/30/2006,HOMICIDE,,1111,37,2006,41.90207424,-87.73120933,1
HM154020,1/31/2006,HOMICIDE,,1111,37,2006,41.90207424,-87.73120933,1
HM161656,2/3/2006,HOMICIDE,,2424,49,2006,42.01718607,-87.68299528,2
HM164900,2/5/2006,HOMICIDE,,624,8,2006,41.75242239,-87.60278435,2
HM169115,2/7/2006,HOMICIDE,,2525,26,2006,41.91855254,-87.72170703,2
HM169818,2/8/2006,HOMICIDE,,1014,24,2006,41.85160257,-87.7204256,2
